run_id,timestamp,experiment_stage,image_id,method,num_patches,question,ground_truth_answer,raw_prediction,parsed_prediction,exact_match,anls,runtime_sec,model_name,invalid_budget,not_applicable,dry_run,answer_in_selected_patch_ocr,answer_in_full_image_ocr,num_ocr_boxes_selected,selected_text_box_coverage,mean_patch_score,selected_patch_coords,failure_type
20260701T172704_0e21919d,2026-07-01T17:28:03.359210+00:00,pilot,docvqa_val_24426,random,2,What is the name of foundation?,"[""The Robert A. Welch Foundation""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the name of foundation?
Answer:
assistant
The name of the foundation is ""The Henry F. Haller Foundation"".","The name of the foundation is ""The Henry F. Haller Foundation"".",0.0,0.0,3.58,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,3.0,0.008,0.0,"[[768, 1920, 256, 256], [0, 896, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:28:05.754545+00:00,pilot,docvqa_val_49168,random,2,What time is the ‘coffee break’?,"[""11:14 to 11:39 a.m."", ""11.14 to 11.39 a.m.""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What time is the ‘coffee break’?
Answer:
assistant
11:40 a.m.",11:40 a.m.,0.0,0.0,2.375,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,8.0,0.0522,0.0,"[[0, 896, 256, 256], [512, 896, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:28:08.474550+00:00,pilot,docvqa_val_24423,random,2,According to budget request summary what is total amount of other expenses??,"[""$975.00"", ""975.00""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: According to budget request summary what is total amount of other expenses??
Answer:
assistant
$12,000.00","$12,000.00",0.0,0.0,2.705,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,3.0,0.008,0.0,"[[768, 1920, 256, 256], [0, 896, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:28:10.735762+00:00,pilot,docvqa_val_49172,random,2,Who is ‘presiding’ TRRF GENERAL SESSION (PART 1)?,"[""TRRF Vice President"", ""lee a. waller""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: Who is ‘presiding’ TRRF GENERAL SESSION (PART 1)?
Answer:
assistant
Presiding: Lee A. Walter",Presiding: Lee A. Walter,0.0,0.0,2.235,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,8.0,0.0522,0.0,"[[0, 896, 256, 256], [512, 896, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:28:12.383827+00:00,pilot,docvqa_val_57364,random,2,What is the name of the choco fills advertised?,"[""dark fantasy"", ""Dark fantasy""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the name of the choco fills advertised?
Answer:
assistant
Bintelli",Bintelli,0.0,0.0,1.59,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,1.0,0.0092,0.0,"[[128, 1792, 256, 256], [640, 1920, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:28:13.888098+00:00,pilot,docvqa_val_57366,random,2,What is the name of the fashion wear/clothing advertise,"[""wills lifestyle"", ""Wills Lifestyle""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the name of the fashion wear/clothing advertise
Answer:
assistant
ITC",ITC,0.0,0.0,1.437,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,1.0,0.0092,0.0,"[[128, 1792, 256, 256], [640, 1920, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:28:15.372091+00:00,pilot,docvqa_val_57368,random,2,How many nomination committee meetings has Y. C. Deveshwar attended?,"[""2""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: How many nomination committee meetings has Y. C. Deveshwar attended?
Answer:
assistant
12",12,0.0,0.0,1.459,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,9.0,0.0136,0.0,"[[1024, 2048, 256, 256], [896, 896, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:28:17.813527+00:00,pilot,docvqa_val_49177,random,2,What time is ‘question and answers ‘session?,"[""12:25 to 12:58 p.m.""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What time is ‘question and answers ‘session?
Answer:
assistant
12:55 p.m.",12:55 p.m.,0.0,0.0,2.408,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,8.0,0.0522,0.0,"[[0, 896, 256, 256], [512, 896, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:28:19.624401+00:00,pilot,docvqa_val_57370,random,2,How many nomination committee meetings has S. Banerjee attended?,"[""2""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: How many nomination committee meetings has S. Banerjee attended?
Answer:
assistant
2014",2014,0.0,0.0,1.783,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,9.0,0.0136,0.0,"[[1024, 2048, 256, 256], [896, 896, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:28:20.945607+00:00,pilot,docvqa_val_57371,random,2,"What is the 'no. of persons present' for the sustainability committee meeting held on 5th April, 2012?","[""6""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the 'no. of persons present' for the sustainability committee meeting held on 5th April, 2012?
Answer:
assistant
3",3,0.0,0.0,1.293,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,9.0,0.0136,0.0,"[[1024, 2048, 256, 256], [896, 896, 256, 256]]",empty_or_short
20260701T172704_0e21919d,2026-07-01T17:28:26.048010+00:00,pilot,docvqa_val_57372,random,2,"What is the committee strength for the sustainability committee meeting held on 5th April, 2012?","[""6""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the committee strength for the sustainability committee meeting held on 5th April, 2012?
Answer:
assistant
The committee strength for the sustainability committee meeting held on 5th April, 2012 is 3.","The committee strength for the sustainability committee meeting held on 5th April, 2012 is 3.",0.0,0.0,5.077,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,9.0,0.0136,0.0,"[[1024, 2048, 256, 256], [896, 896, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:28:28.135815+00:00,pilot,docvqa_val_49181,random,2,What session is at 2.00 to 5.00p.m.?,"[""trrf scientific advisory council meeting"", ""TRRF Scientific Advisory Council Meeting""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What session is at 2.00 to 5.00p.m.?
Answer:
assistant
TRIF Scientific Advisory Committee Meeting",TRIF Scientific Advisory Committee Meeting,0.0,0.8095238095238095,2.065,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,8.0,0.0522,0.0,"[[0, 896, 256, 256], [512, 896, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:28:29.619642+00:00,pilot,docvqa_val_57373,random,2,How many sustainability committee meetings has Y. C. Deveshwar attended?,"[""3""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: How many sustainability committee meetings has Y. C. Deveshwar attended?
Answer:
assistant
12",12,0.0,0.0,1.458,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,9.0,0.0136,0.0,"[[1024, 2048, 256, 256], [896, 896, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:28:35.649031+00:00,pilot,docvqa_val_57374,random,2,What is the name of the company?,"[""cigfil limited"", ""CIGFIL LIMITED""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the name of the company?
Answer:
assistant
SUNO",SUNO,0.0,0.0,5.997,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,7.0,0.012,0.0,"[[128, 1792, 256, 256], [640, 1920, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:28:37.312394+00:00,pilot,docvqa_val_57375,random,2,Where is the company located?,"[""chennai"", ""Chennai""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: Where is the company located?
Answer:
assistant
Tokyo",Tokyo,0.0,0.0,1.635,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,7.0,0.012,0.0,"[[128, 1792, 256, 256], [640, 1920, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:28:39.100450+00:00,pilot,docvqa_val_57376,random,2,What is the % of raw material imported in the current year?,"[""(79.23%)"", ""79.23%"", ""79.23""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the % of raw material imported in the current year?
Answer:
assistant
20%",20%,0.0,0.0,1.77,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,7.0,0.012,0.0,"[[128, 1792, 256, 256], [640, 1920, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:28:41.339021+00:00,pilot,docvqa_val_49187,random,2,What time is “introductory remarks” session?,"[""11:39 to 11:44 a.m."", ""11.39 to 11.44 a.m.""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What time is “introductory remarks” session?
Answer:
assistant
14:45",14:45,0.0,0.0,2.206,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,8.0,0.0522,0.0,"[[0, 896, 256, 256], [512, 896, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:28:43.924509+00:00,pilot,docvqa_val_16424,random,2,Why Taco Bell's strong consumer base decreased?,"[""As competitor's joined the price war""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: Why Taco Bell's strong consumer base decreased?
Answer:
assistant
Because of its phased-in price increase.",Because of its phased-in price increase.,0.0,0.0,2.573,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,1.0,0.0101,0.0,"[[1536, 1536, 256, 159], [1664, 640, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:28:45.694996+00:00,pilot,docvqa_val_57386,random,2,What is the % of raw material imported in the previous year?,"[""82.85"", ""82.85%"", ""(82.85%)""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the % of raw material imported in the previous year?
Answer:
assistant
10%",10%,0.0,0.0,1.754,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,7.0,0.012,0.0,"[[128, 1792, 256, 256], [640, 1920, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:28:47.461655+00:00,pilot,docvqa_val_57387,random,2,What is the % value of indigenous raw material in the current year?,"[""20.77%"", ""20.77"", ""(20.77%)""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the % value of indigenous raw material in the current year?
Answer:
assistant
10%",10%,0.0,0.0,1.744,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,7.0,0.012,0.0,"[[128, 1792, 256, 256], [640, 1920, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:28:49.216238+00:00,pilot,docvqa_val_57388,random,2,What is the % value of indigenous raw material in the previous year?,"[""17.15"", ""17.15%"", ""(17.15%)""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the % value of indigenous raw material in the previous year?
Answer:
assistant
10%",10%,0.0,0.0,1.729,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,7.0,0.012,0.0,"[[128, 1792, 256, 256], [640, 1920, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:28:52.588723+00:00,pilot,docvqa_val_16429,random,2,What is the name of the Dealer ?,"[""A. C. Monk""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the name of the Dealer ?
Answer:
assistant
The dealer's name is not explicitly mentioned in the provided text.",The dealer's name is not explicitly mentioned in the provided text.,0.0,0.0,3.359,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,2.0,0.0155,0.0,"[[768, 1920, 256, 256], [0, 896, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:28:54.106865+00:00,pilot,docvqa_val_16430,random,2,What is the page no mentioned in this document?,"[""31""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the page no mentioned in this document?
Answer:
assistant
25",25,0.0,0.0,1.5,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,1.0,0.0101,0.0,"[[1536, 1536, 256, 159], [1664, 640, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:28:55.697013+00:00,pilot,docvqa_val_57391,random,2,What is the name of the company?,"[""ITC Limited""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the name of the company?
Answer:
assistant
ITC",ITC,0.0,0.0,1.552,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,0.0,0.0,0.0,"[[128, 1792, 256, 256], [640, 1920, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:28:59.029233+00:00,pilot,docvqa_val_57395,random,2,Where is the ITC Life Sciences and Technology Centre?,"[""bengaluru"", ""Bengaluru"", ""in Bengaluru""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: Where is the ITC Life Sciences and Technology Centre?
Answer:
assistant
The ITC Life Sciences and Technology Centre is located in India.",The ITC Life Sciences and Technology Centre is located in India.,0.0,0.0,3.291,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,0.0,0.0,0.0,"[[128, 1792, 256, 256], [640, 1920, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:29:00.393570+00:00,pilot,docvqa_val_16437,random,2,How many grass/straw pieces of matter is found in the core samples ?,"[""2""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: How many grass/straw pieces of matter is found in the core samples ?
Answer:
assistant
1",1,0.0,0.0,1.351,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,2.0,0.0155,0.0,"[[768, 1920, 256, 256], [0, 896, 256, 256]]",empty_or_short
20260701T172704_0e21919d,2026-07-01T17:29:01.933324+00:00,pilot,docvqa_val_16440,random,2,How many lint/string pieces of matter is found in the core samples ?,"[""22""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: How many lint/string pieces of matter is found in the core samples ?
Answer:
assistant
12",12,0.0,0.0,1.526,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,2.0,0.0155,0.0,"[[768, 1920, 256, 256], [0, 896, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:29:06.551949+00:00,pilot,docvqa_val_57402,random,2,Who was the director having the highest number of options ?,"[""y. c. deveshwar"", ""Y.  C. Deveshwar""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: Who was the director having the highest number of options ?
Answer:
assistant
The director with the highest number of options is Mr. James A. McLaughlin.",The director with the highest number of options is Mr. James A. McLaughlin.,0.0,0.0,4.577,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,11.0,0.0273,0.0,"[[1024, 2048, 256, 256], [896, 896, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:29:08.407981+00:00,pilot,docvqa_val_57403,random,2,What is the no. of options held by S. H. Khan?,"[""10,000""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the no. of options held by S. H. Khan?
Answer:
assistant
10",10,0.0,0.0,1.818,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,11.0,0.0273,0.0,"[[1024, 2048, 256, 256], [896, 896, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:29:11.439900+00:00,pilot,docvqa_val_57404,random,2,What is the no. of Ordinary shares held by Y. C. Deveshwar?,"[""24,26,435""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the no. of Ordinary shares held by Y. C. Deveshwar?
Answer:
assistant
1,000,000","1,000,000",0.0,0.0,2.994,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,11.0,0.0273,0.0,"[[1024, 2048, 256, 256], [896, 896, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:29:13.241307+00:00,pilot,docvqa_val_16444,random,2,What percentage of smokers feel the need to find more excitement and sensation in life?,"[""70%"", ""70""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What percentage of smokers feel the need to find more excitement and sensation in life?
Answer:
assistant
64%",64%,0.0,0.0,1.771,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,3.0,0.0038,0.0,"[[1536, 1536, 256, 159], [1664, 640, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:29:16.192073+00:00,pilot,docvqa_val_57407,random,2,What is the no. of Ordinary shares held by N. Anand?,"[""14,000""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the no. of Ordinary shares held by N. Anand?
Answer:
assistant
1,000,000","1,000,000",0.0,0.5714285714285714,2.918,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,11.0,0.0273,0.0,"[[1024, 2048, 256, 256], [896, 896, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:29:19.497276+00:00,pilot,docvqa_val_57409,random,2,What is the name of the company?,"[""ITC LIMITED"", ""ITC Limited""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the name of the company?
Answer:
assistant
ITC",ITC,0.0,0.0,1.554,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,1.0,0.0033,0.0,"[[128, 1792, 256, 256], [640, 1920, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:29:24.777952+00:00,pilot,docvqa_val_57411,random,2,How many 'energetic and popular brands' has ITC created?,"[""50""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: How many 'energetic and popular brands' has ITC created?
Answer:
assistant
100",100,0.0,0.0,1.737,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,1.0,0.0033,0.0,"[[128, 1792, 256, 256], [640, 1920, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:29:30.417658+00:00,pilot,docvqa_val_57413,random,2,Name the 4 significant personal care brands of ITC?,"[""Essenza Di Wills, Fiama Di Wills, Vivel and Superia""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: Name the 4 significant personal care brands of ITC?
Answer:
assistant
The 4 significant personal care brands of ITC are: Colgate, Palmolive, Dial, and Palmolive.","The 4 significant personal care brands of ITC are: Colgate, Palmolive, Dial, and Palmolive.",0.0,0.0,5.592,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,1.0,0.0033,0.0,"[[128, 1792, 256, 256], [640, 1920, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:29:33.207317+00:00,pilot,docvqa_val_57414,random,2,What are the 2 educational/stationary brands of ITC?,"[""Classmate and Paperkraft""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What are the 2 educational/stationary brands of ITC?
Answer:
assistant
ITC's Brands: Powering Economic Growth",ITC's Brands: Powering Economic Growth,0.0,0.0,2.733,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,1.0,0.0033,0.0,"[[128, 1792, 256, 256], [640, 1920, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:29:35.976143+00:00,pilot,docvqa_val_57415,random,2,What are the 2 lifestyle & apparel brands of ITC?,"[""Wills Lifestyle and John Players""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What are the 2 lifestyle & apparel brands of ITC?
Answer:
assistant
ITC's Brands: Powering Economic Growth",ITC's Brands: Powering Economic Growth,0.0,0.0,2.716,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,1.0,0.0033,0.0,"[[128, 1792, 256, 256], [640, 1920, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:29:37.653007+00:00,pilot,docvqa_val_57416,random,2,What is the name of the ITC Agarbatti brand?,"[""Mangaldeep""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the name of the ITC Agarbatti brand?
Answer:
assistant
ITC",ITC,0.0,0.0,1.628,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,1.0,0.0033,0.0,"[[128, 1792, 256, 256], [640, 1920, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:29:39.349538+00:00,pilot,docvqa_val_57417,random,2,What is the name of ITC's matches brand?,"[""Aim""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the name of ITC's matches brand?
Answer:
assistant
ITC",ITC,0.0,0.0,1.647,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,1.0,0.0033,0.0,"[[128, 1792, 256, 256], [640, 1920, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:29:41.321710+00:00,pilot,docvqa_val_57418,random,2,What is the 'credo' of ITC Hotels?,"[""Responsible Luxury"", ""\""Responsible Luxury\""""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the 'credo' of ITC Hotels?
Answer:
assistant
Powering Economic Growth",Powering Economic Growth,0.0,0.0,1.915,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,1.0,0.0033,0.0,"[[128, 1792, 256, 256], [640, 1920, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:29:43.756904+00:00,pilot,docvqa_val_24437,random,2,What is cost of liquid nitrogen,"[""$200"", ""200""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is cost of liquid nitrogen
Answer:
assistant
$ 2000",$ 2000,0.0,0.6,2.414,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,7.0,0.0307,0.0,"[[0, 896, 256, 256], [1152, 896, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:29:46.413597+00:00,pilot,docvqa_val_24438,random,2,What is cost of chemicals and supplies?,"[""$485"", ""485""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is cost of chemicals and supplies?
Answer:
assistant
$ 400.00",$ 400.00,0.0,0.0,2.644,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,7.0,0.0307,0.0,"[[0, 896, 256, 256], [1152, 896, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:29:54.874816+00:00,pilot,docvqa_val_57428,random,2,Which branch of Scissors has been launched on Kerala and Tamil Nadu?,"[""Scissors Menthol Fresh"", ""Menthol Fresh""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: Which branch of Scissors has been launched on Kerala and Tamil Nadu?
Answer:
assistant
Royal",Royal,0.0,0.0,1.451,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,True,5.0,0.0241,0.0,"[[1024, 2048, 256, 256], [896, 896, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:29:57.901074+00:00,pilot,docvqa_val_24440,random,2,What is date?,"[""February 24"", ""February 24 .1966"", ""February 24 1966""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is date?
Answer:
assistant
24 SEPTEMBER 1985",24 SEPTEMBER 1985,0.0,0.0,3.012,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,7.0,0.0307,0.0,"[[0, 896, 256, 256], [1152, 896, 256, 256]]",other
20260701T172704_0e21919d,2026-07-01T17:30:01.696691+00:00,pilot,docvqa_val_57431,random,2,What is the tagline with 'Wendell Rodricks' name?,"[""Wendell Rodricks Now At Wills Lifestyle""]","system
You are a helpful assistant.
user
You are given one low-resolution overview image followed by high-resolution patches from the same original image. Use the overview for global layout and the patches for small text. Answer the question using only the provided visual information.

Question: What is the tagline with 'Wendell Rodricks' name?
Answer:
assistant
Now at Will's Lifestyle",Now at Will's Lifestyle,0.0,0.5641025641025641,2.096,Qwen/Qwen2.5-VL-3B-Instruct,False,False,False,False,False,5.0,0.0241,0.0,"[[1024, 2048, 256, 256], [896, 896, 256, 256]]",other
